Order Date,Product Name,Category,Region,Quantity,Unit Price,Unit Cost,Sales,Profit,Margin_profit
11/7/2024,Tablet,Electronics,South,5,733,16,3665,3585,0.978171896
11/14/2024,Mouse,Accessories,South,9,573,134,5157,3951,0.766143106
7/1/2024,Charger,Accessories,West,4,431,396,1724,140,0.081206497
3/4/2024,USB Cable,Accessories,West,5,962,71,4810,4455,0.926195426
7/19/2024,USB Cable,Accessories,South,3,850,515,2550,1005,0.394117647
8/31/2024,Desk,Furniture,West,3,517,5,1551,1536,0.99032882
8/21/2024,Desk,Furniture,East,10,205,36,2050,1690,0.824390244
8/13/2024,Camera,Electronics,West,10,899,389,8990,5100,0.567296997
11/16/2024,Smartwatch,Electronics,North,5,124,100,620,120,0.193548387
11/14/2024,Smartphone,Electronics,West,9,795,71,7155,6516,0.910691824
9/27/2024,Mouse,Accessories,East,4,271,174,1084,388,0.357933579
10/2/2024,Mouse,Accessories,North,8,743,731,5944,96,0.01615074
6/17/2024,Bed,Furniture,South,4,670,153,2680,2068,0.771641791
11/28/2024,Mouse,Accessories,East,7,650,643,4550,49,0.010769231
12/13/2024,Bookshelf,Furniture,North,1,427,381,427,46,0.107728337
11/20/2024,Router,Electronics,West,10,312,21,3120,2910,0.932692308
9/14/2024,Keyboard,Accessories,West,1,597,552,597,45,0.075376884
2/2/2024,Monitor,Electronics,West,5,95,27,475,340,0.715789474
12/26/2024,Tablet,Electronics,North,6,119,49,714,420,0.588235294
1/20/2024,Camera,Electronics,North,5,831,649,4155,910,0.219013237
3/4/2024,Smartphone,Electronics,North,6,335,154,2010,1086,0.540298507
9/4/2024,Bed,Furniture,West,7,123,50,861,511,0.593495935
4/23/2024,Laptop,Electronics,North,3,71,55,213,48,0.225352113
12/3/2024,Sofa,Furniture,North,5,651,197,3255,2270,0.697388633
3/22/2024,Bed,Furniture,West,4,631,410,2524,884,0.350237718
2/1/2024,Bed,Furniture,South,8,821,285,6568,4288,0.652862363
10/7/2024,Smartwatch,Electronics,East,7,820,518,5740,2114,0.368292683
3/5/2024,Bed,Furniture,South,1,421,161,421,260,0.617577197
7/4/2024,Mouse,Accessories,West,4,798,573,3192,900,0.281954887
10/4/2024,Desk,Furniture,North,4,701,555,2804,584,0.208273894
1/11/2024,Keyboard,Accessories,South,1,588,272,588,316,0.537414966
11/12/2024,Smartwatch,Electronics,North,4,670,517,2680,612,0.228358209
5/27/2024,Keyboard,Accessories,West,10,46,33,460,130,0.282608696
6/2/2024,Monitor,Electronics,West,6,98,8,588,540,0.918367347
3/7/2024,Bed,Furniture,North,3,85,59,255,78,0.305882353
2/6/2024,Smartphone,Electronics,North,1,77,50,77,27,0.350649351
3/18/2024,Bookshelf,Furniture,West,1,598,415,598,183,0.306020067
5/12/2024,Bed,Furniture,East,6,264,189,1584,450,0.284090909
12/10/2024,Tablet,Electronics,South,9,351,124,3159,2043,0.646723647
9/30/2024,Bookshelf,Furniture,East,6,498,202,2988,1776,0.59437751
12/13/2024,Desk,Furniture,East,4,616,236,2464,1520,0.616883117
10/24/2024,Mouse,Accessories,West,10,63,44,630,190,0.301587302
1/5/2024,USB Cable,Accessories,North,5,883,94,4415,3945,0.893544734
8/15/2024,Bed,Furniture,North,6,16,8,96,48,0.5
6/2/2024,Bed,Furniture,West,3,738,594,2214,432,0.195121951
4/18/2024,Smartphone,Electronics,West,8,56,23,448,264,0.589285714
12/2/2024,Router,Electronics,West,5,180,136,900,220,0.244444444
9/18/2024,Tablet,Electronics,South,1,670,632,670,38,0.056716418
5/21/2024,Office Chair,Furniture,North,6,153,131,918,132,0.14379085
7/11/2024,Tablet,Electronics,East,10,223,9,2230,2140,0.959641256
3/10/2024,Sofa,Furniture,West,4,674,271,2696,1612,0.597922849
2/20/2024,Monitor,Electronics,North,3,370,68,1110,906,0.816216216
2/11/2024,Smartphone,Electronics,West,6,283,240,1698,258,0.151943463
11/10/2024,Speaker,Accessories,North,5,373,346,1865,135,0.072386059
7/23/2024,Sofa,Furniture,East,10,235,188,2350,470,0.2
10/24/2024,Table,Furniture,North,10,375,217,3750,1580,0.421333333
6/25/2024,Smartwatch,Electronics,South,10,897,299,8970,5980,0.666666667
2/14/2024,Table,Furniture,North,4,506,310,2024,784,0.387351779
10/15/2024,Smartwatch,Electronics,West,10,237,184,2370,530,0.223628692
8/6/2024,Camera,Electronics,West,9,625,557,5625,612,0.1088
3/5/2024,Sofa,Furniture,East,6,737,39,4422,4188,0.947082768
5/10/2024,Charger,Accessories,East,9,12,10,108,18,0.166666667
11/17/2024,Printer,Electronics,North,7,777,161,5439,4312,0.792792793
11/28/2024,Tablet,Electronics,West,1,41,26,41,15,0.365853659
6/4/2024,Router,Electronics,East,2,749,645,1498,208,0.138851802
11/27/2024,Smartwatch,Electronics,West,4,527,139,2108,1552,0.736242884
12/12/2024,Sofa,Furniture,East,6,237,166,1422,426,0.299578059
3/11/2024,Bookshelf,Furniture,South,4,152,111,608,164,0.269736842
11/17/2024,Smartwatch,Electronics,North,1,317,87,317,230,0.72555205
8/12/2024,Tablet,Electronics,West,1,885,414,885,471,0.53220339
10/25/2024,Monitor,Electronics,South,8,41,7,328,272,0.829268293
8/14/2024,Office Chair,Furniture,West,5,902,274,4510,3140,0.696230599
4/15/2024,Laptop,Electronics,North,5,923,152,4615,3855,0.83531961
3/22/2024,Table,Furniture,South,3,515,143,1545,1116,0.722330097
2/23/2024,Camera,Electronics,South,8,477,301,3816,1408,0.368972746
10/1/2024,Desk,Furniture,West,1,441,418,441,23,0.052154195
2/15/2024,Speaker,Accessories,West,7,261,15,1827,1722,0.942528736
7/29/2024,Bookshelf,Furniture,West,5,494,258,2470,1180,0.477732794
6/18/2024,Keyboard,Accessories,North,2,493,199,986,588,0.596348884
1/6/2024,Bed,Furniture,East,7,925,726,6475,1393,0.215135135
8/19/2024,Keyboard,Accessories,West,6,755,72,4530,4098,0.904635762
7/1/2024,Printer,Electronics,West,4,756,686,3024,280,0.092592593
6/19/2024,Smartwatch,Electronics,North,5,784,641,3920,715,0.182397959
4/19/2024,Bookshelf,Furniture,North,6,247,77,1482,1020,0.688259109
6/12/2024,Smartwatch,Electronics,West,5,258,122,1290,680,0.527131783
1/27/2024,Bed,Furniture,East,6,802,21,4812,4686,0.973815461
12/12/2024,Table,Furniture,West,9,289,148,2601,1269,0.487889273
5/20/2024,Sofa,Furniture,North,2,609,78,1218,1062,0.871921182
12/24/2024,Smartwatch,Electronics,North,9,572,104,5148,4212,0.818181818
1/28/2024,Camera,Electronics,North,1,918,682,918,236,0.25708061
5/30/2024,Tablet,Electronics,South,1,384,63,384,321,0.8359375
11/12/2024,Printer,Electronics,South,5,337,195,1685,710,0.421364985
4/2/2024,Laptop,Electronics,West,9,14,8,126,54,0.428571429
10/23/2024,Printer,Electronics,East,10,69,67,690,20,0.028985507
2/6/2024,Sofa,Furniture,South,1,786,407,786,379,0.482188295
11/30/2024,Bed,Furniture,North,5,684,370,3420,1570,0.459064327
9/6/2024,Headphones,Accessories,North,3,444,253,1332,573,0.43018018
1/20/2024,Table,Furniture,West,5,907,656,4535,1255,0.276736494
12/26/2024,Keyboard,Accessories,East,9,194,185,1746,81,0.046391753
10/12/2024,Laptop,Electronics,South,5,90,5,450,425,0.944444444
3/7/2024,Headphones,Accessories,East,1,714,26,714,688,0.963585434
4/9/2024,Printer,Electronics,East,8,563,407,4504,1248,0.277087034
4/13/2024,Office Chair,Furniture,North,7,235,156,1645,553,0.336170213
4/17/2024,Headphones,Accessories,East,4,92,48,368,176,0.47826087
10/1/2024,Keyboard,Accessories,West,1,731,210,731,521,0.712722298
6/18/2024,Speaker,Accessories,South,2,746,308,1492,876,0.587131367
11/22/2024,Camera,Electronics,South,10,795,378,7950,4170,0.524528302
5/4/2024,Bed,Furniture,North,2,951,426,1902,1050,0.552050473
2/13/2024,Speaker,Accessories,North,7,63,46,441,119,0.26984127
10/20/2024,Printer,Electronics,South,9,508,288,4572,1980,0.433070866
1/14/2024,Smartwatch,Electronics,East,3,83,78,249,15,0.060240964
4/18/2024,Mouse,Accessories,North,6,779,769,4674,60,0.01283697
9/4/2024,Speaker,Accessories,South,7,250,163,1750,609,0.348
9/17/2024,Desk,Furniture,North,2,986,188,1972,1596,0.809330629
7/5/2024,Router,Electronics,West,1,99,45,99,54,0.545454545
12/11/2024,Smartwatch,Electronics,North,9,833,547,7497,2574,0.343337335
12/12/2024,Bookshelf,Furniture,North,5,102,14,510,440,0.862745098
5/18/2024,Sofa,Furniture,North,5,780,156,3900,3120,0.8
2/27/2024,Camera,Electronics,East,8,492,391,3936,808,0.205284553
10/31/2024,Office Chair,Furniture,North,2,312,137,624,350,0.560897436
6/6/2024,Bookshelf,Furniture,West,3,419,64,1257,1065,0.84725537
1/26/2024,Desk,Furniture,West,3,881,511,2643,1110,0.419977299
7/14/2024,Table,Furniture,East,8,88,60,704,224,0.318181818
10/31/2024,Table,Furniture,East,3,554,37,1662,1551,0.933212996
4/15/2024,Router,Electronics,South,7,729,669,5103,420,0.082304527
3/31/2024,Camera,Electronics,North,10,536,130,5360,4060,0.757462687
11/28/2024,Smartphone,Electronics,East,8,40,31,320,72,0.225
9/25/2024,Charger,Accessories,West,5,983,37,4915,4730,0.962360122
11/24/2024,Table,Furniture,West,7,547,163,3829,2688,0.702010969
1/3/2024,Camera,Electronics,South,1,765,26,765,739,0.966013072
3/21/2024,Tablet,Electronics,North,10,413,98,4130,3150,0.762711864
9/2/2024,Router,Electronics,North,10,59,55,590,40,0.06779661
7/24/2024,Smartwatch,Electronics,South,7,361,126,2527,1645,0.650969529
8/4/2024,Smartwatch,Electronics,East,4,577,347,2308,920,0.398613518
6/29/2024,Headphones,Accessories,East,4,59,7,236,208,0.881355932
12/23/2024,Charger,Accessories,South,3,69,68,207,3,0.014492754
3/25/2024,Laptop,Electronics,East,2,908,795,1816,226,0.124449339
7/9/2024,Speaker,Accessories,South,4,276,54,1104,888,0.804347826
5/6/2024,Bookshelf,Furniture,South,4,561,228,2244,1332,0.593582888
6/1/2024,Table,Furniture,South,7,124,114,868,70,0.080645161
2/20/2024,Headphones,Accessories,South,7,397,147,2779,1750,0.629722922
4/13/2024,Charger,Accessories,East,3,449,276,1347,519,0.385300668
1/18/2024,Charger,Accessories,East,6,597,319,3582,1668,0.465661642
4/5/2024,Desk,Furniture,West,10,496,446,4960,500,0.100806452
2/9/2024,Router,Electronics,North,8,585,118,4680,3736,0.798290598
4/2/2024,Desk,Furniture,South,3,793,388,2379,1215,0.510718789
5/25/2024,Bed,Furniture,West,6,850,61,5100,4734,0.928235294
3/16/2024,Printer,Electronics,North,10,864,721,8640,1430,0.165509259
9/12/2024,USB Cable,Accessories,East,7,998,708,6986,2030,0.290581162
6/24/2024,Laptop,Electronics,East,2,195,124,390,142,0.364102564
8/17/2024,Sofa,Furniture,North,4,661,605,2644,224,0.084720121
9/3/2024,Sofa,Furniture,East,5,318,117,1590,1005,0.632075472
3/10/2024,Monitor,Electronics,East,3,222,217,666,15,0.022522523
4/27/2024,Tablet,Electronics,West,8,403,109,3224,2352,0.729528536
4/30/2024,Laptop,Electronics,North,8,807,271,6456,4288,0.664188352
5/4/2024,Headphones,Accessories,South,5,813,264,4065,2745,0.675276753
6/11/2024,Printer,Electronics,West,7,517,79,3619,3066,0.847195358
6/20/2024,Headphones,Accessories,East,10,696,276,6960,4200,0.603448276
6/28/2024,Router,Electronics,West,4,492,81,1968,1644,0.835365854
10/14/2024,Monitor,Electronics,South,2,892,649,1784,486,0.272421525
8/3/2024,Headphones,Accessories,South,10,177,74,1770,1030,0.581920904
6/2/2024,Keyboard,Accessories,North,3,519,60,1557,1377,0.884393064
6/22/2024,Table,Furniture,East,1,345,198,345,147,0.426086957
9/2/2024,Monitor,Electronics,East,3,896,516,2688,1140,0.424107143
8/16/2024,Table,Furniture,East,3,591,456,1773,405,0.228426396
8/17/2024,Bed,Furniture,East,4,792,232,3168,2240,0.707070707
11/18/2024,Charger,Accessories,South,10,946,316,9460,6300,0.665961945
4/25/2024,Table,Furniture,West,5,133,20,665,565,0.84962406
7/15/2024,Tablet,Electronics,North,6,732,325,4392,2442,0.556010929
2/21/2024,Laptop,Electronics,East,2,72,11,144,122,0.847222222
5/23/2024,Bed,Furniture,South,2,774,52,1548,1444,0.932816537
12/22/2024,Camera,Electronics,North,2,724,211,1448,1026,0.708563536
11/10/2024,Sofa,Furniture,North,6,780,16,4680,4584,0.979487179
2/15/2024,Camera,Electronics,South,8,50,33,400,136,0.34
9/1/2024,Laptop,Electronics,East,5,14,6,70,40,0.571428571
9/18/2024,Printer,Electronics,East,7,340,127,2380,1491,0.626470588
12/2/2024,Sofa,Furniture,North,10,742,10,7420,7320,0.986522911
8/9/2024,Camera,Electronics,East,10,689,194,6890,4950,0.718432511
10/2/2024,Sofa,Furniture,East,2,959,358,1918,1202,0.626694473
6/19/2024,Office Chair,Furniture,West,4,185,146,740,156,0.210810811
1/26/2024,Camera,Electronics,West,6,915,240,5490,4050,0.737704918
9/17/2024,Mouse,Accessories,East,7,509,85,3563,2968,0.833005894
11/24/2024,Monitor,Electronics,North,6,177,101,1062,456,0.429378531
9/15/2024,Table,Furniture,East,6,74,60,444,84,0.189189189
11/9/2024,Bookshelf,Furniture,South,5,839,159,4195,3400,0.810488677
10/24/2024,Monitor,Electronics,North,6,629,477,3774,912,0.241653418
10/10/2024,Smartwatch,Electronics,North,7,823,196,5761,4389,0.761846902
4/19/2024,Laptop,Electronics,East,4,691,328,2764,1452,0.525325615
4/22/2024,Router,Electronics,West,2,780,180,1560,1200,0.769230769
12/27/2024,Desk,Furniture,South,1,738,493,738,245,0.33197832
10/2/2024,USB Cable,Accessories,South,8,228,83,1824,1160,0.635964912
10/31/2024,Mouse,Accessories,South,8,505,296,4040,1672,0.413861386
6/3/2024,Bookshelf,Furniture,West,1,95,42,95,53,0.557894737
12/21/2024,Charger,Accessories,West,3,929,132,2787,2391,0.857911733
9/6/2024,Laptop,Electronics,South,10,601,141,6010,4600,0.765391015
5/1/2024,Mouse,Accessories,West,1,859,97,859,762,0.887077998
10/31/2024,Monitor,Electronics,North,9,761,187,6849,5166,0.754270696
6/19/2024,Tablet,Electronics,West,2,558,289,1116,538,0.482078853
8/7/2024,Monitor,Electronics,East,4,514,176,2056,1352,0.657587549
2/13/2024,Printer,Electronics,East,1,990,593,990,397,0.401010101
1/14/2024,Headphones,Accessories,North,3,58,38,174,60,0.344827586
4/12/2024,Table,Furniture,North,8,456,83,3648,2984,0.817982456
11/7/2024,Smartwatch,Electronics,South,8,227,132,1816,760,0.418502203
2/23/2024,USB Cable,Accessories,North,7,645,79,4515,3962,0.87751938
11/9/2024,Laptop,Electronics,South,8,279,183,2232,768,0.344086022
6/9/2024,Smartphone,Electronics,North,2,821,758,1642,126,0.076735688
5/15/2024,Camera,Electronics,West,10,982,305,9820,6770,0.689409369
10/19/2024,Smartphone,Electronics,West,6,530,388,3180,852,0.267924528
4/2/2024,Sofa,Furniture,South,8,504,416,4032,704,0.174603175
4/11/2024,Router,Electronics,North,3,397,275,1191,366,0.307304786
2/1/2024,Mouse,Accessories,West,8,865,442,6920,3384,0.489017341
5/7/2024,Office Chair,Furniture,East,2,726,584,1452,284,0.195592287
2/7/2024,Charger,Accessories,South,10,257,114,2570,1430,0.556420233
7/30/2024,Bookshelf,Furniture,North,6,857,217,5142,3840,0.746791132
9/25/2024,Tablet,Electronics,East,4,597,276,2388,1284,0.537688442
6/13/2024,Bookshelf,Furniture,North,4,384,320,1536,256,0.166666667
1/29/2024,Laptop,Electronics,West,9,884,431,7956,4077,0.512443439
4/27/2024,Tablet,Electronics,North,10,896,865,8960,310,0.034598214
10/25/2024,Smartphone,Electronics,South,8,387,310,3096,616,0.198966408
7/7/2024,Table,Furniture,North,2,186,100,372,172,0.462365591
1/11/2024,USB Cable,Accessories,East,8,929,296,7432,5064,0.681377826
8/27/2024,Mouse,Accessories,West,4,359,170,1436,756,0.526462396
7/31/2024,Monitor,Electronics,East,8,134,92,1072,336,0.313432836
8/14/2024,Smartwatch,Electronics,East,1,877,155,877,722,0.823261117
5/22/2024,Monitor,Electronics,West,9,606,106,5454,4500,0.825082508
5/24/2024,Smartphone,Electronics,North,4,521,434,2084,348,0.166986564
10/2/2024,Tablet,Electronics,West,3,786,424,2358,1086,0.460559796
11/25/2024,Bed,Furniture,West,8,485,223,3880,2096,0.540206186
6/23/2024,Bookshelf,Furniture,East,9,618,393,5562,2025,0.36407767
5/21/2024,Desk,Furniture,West,1,799,38,799,761,0.952440551
3/1/2024,Headphones,Accessories,South,5,67,43,335,120,0.358208955
6/22/2024,Sofa,Furniture,East,7,832,591,5824,1687,0.289663462
10/2/2024,Smartwatch,Electronics,North,5,467,325,2335,710,0.304068522
7/31/2024,Smartwatch,Electronics,South,8,101,60,808,328,0.405940594
3/15/2024,Bed,Furniture,North,5,966,573,4830,1965,0.406832298
10/25/2024,Speaker,Accessories,South,9,879,670,7911,1881,0.237770193
12/13/2024,Camera,Electronics,West,8,309,72,2472,1896,0.766990291
12/30/2024,Desk,Furniture,North,8,494,476,3952,144,0.036437247
11/8/2024,Camera,Electronics,North,2,670,71,1340,1198,0.894029851
12/23/2024,Smartphone,Electronics,North,1,960,412,960,548,0.570833333
5/20/2024,Headphones,Accessories,West,5,43,34,215,45,0.209302326
7/25/2024,Tablet,Electronics,West,10,702,104,7020,5980,0.851851852
1/19/2024,Bed,Furniture,West,7,219,140,1533,553,0.360730594
1/18/2024,Keyboard,Accessories,East,7,301,230,2107,497,0.235880399
7/26/2024,Mouse,Accessories,West,5,448,270,2240,890,0.397321429
1/23/2024,Router,Electronics,South,8,180,139,1440,328,0.227777778
5/22/2024,Laptop,Electronics,North,4,312,91,1248,884,0.708333333
11/10/2024,Speaker,Accessories,West,3,71,18,213,159,0.746478873
2/21/2024,Monitor,Electronics,West,6,355,204,2130,906,0.425352113
2/22/2024,Laptop,Electronics,West,5,997,43,4985,4770,0.956870612
4/1/2024,Bookshelf,Furniture,West,10,99,59,990,400,0.404040404
10/25/2024,USB Cable,Accessories,North,5,887,457,4435,2150,0.484780158
11/13/2024,Table,Furniture,North,6,862,464,5172,2388,0.461716937
5/28/2024,Mouse,Accessories,West,7,591,290,4137,2107,0.509306261
11/7/2024,Speaker,Accessories,East,6,436,160,2616,1656,0.633027523
12/15/2024,Smartphone,Electronics,North,9,370,66,3330,2736,0.821621622
6/29/2024,Monitor,Electronics,South,3,650,216,1950,1302,0.667692308
9/6/2024,Printer,Electronics,West,9,292,152,2628,1260,0.479452055
9/11/2024,Keyboard,Accessories,South,6,974,27,5844,5682,0.972279261
7/5/2024,Charger,Accessories,East,9,845,829,7605,144,0.018934911
8/2/2024,Tablet,Electronics,South,2,771,224,1542,1094,0.709468223
4/16/2024,Table,Furniture,West,5,507,235,2535,1360,0.536489152
8/4/2024,Charger,Accessories,South,6,654,394,3924,1560,0.397553517
1/27/2024,Bookshelf,Furniture,North,10,625,26,6250,5990,0.9584
10/19/2024,Table,Furniture,South,4,923,710,3692,852,0.230769231
9/11/2024,Smartphone,Electronics,South,7,471,221,3297,1750,0.530785563
6/27/2024,Printer,Electronics,West,5,32,11,160,105,0.65625
8/27/2024,Camera,Electronics,East,5,887,552,4435,1675,0.377677565
9/27/2024,Smartphone,Electronics,West,1,630,322,630,308,0.488888889
3/13/2024,Smartphone,Electronics,North,1,427,214,427,213,0.49882904
7/25/2024,USB Cable,Accessories,East,1,720,181,720,539,0.748611111
10/27/2024,Speaker,Accessories,West,1,952,170,952,782,0.821428571
10/27/2024,Smartwatch,Electronics,West,10,556,145,5560,4110,0.739208633
8/19/2024,Mouse,Accessories,East,1,847,76,847,771,0.910271547
8/16/2024,Keyboard,Accessories,North,6,386,144,2316,1452,0.626943005
3/30/2024,Headphones,Accessories,West,4,672,24,2688,2592,0.964285714
6/21/2024,Speaker,Accessories,East,4,82,10,328,288,0.87804878
3/24/2024,Charger,Accessories,West,8,762,172,6096,4720,0.774278215
6/21/2024,Speaker,Accessories,North,8,815,202,6520,4904,0.752147239
12/30/2024,Speaker,Accessories,East,9,88,79,792,81,0.102272727
3/29/2024,Sofa,Furniture,North,8,338,275,2704,504,0.186390533
3/7/2024,USB Cable,Accessories,West,1,189,52,189,137,0.724867725
2/12/2024,Smartphone,Electronics,West,9,430,299,3870,1179,0.304651163
8/5/2024,Sofa,Furniture,East,10,599,598,5990,10,0.001669449
8/26/2024,Laptop,Electronics,East,6,608,484,3648,744,0.203947368
2/4/2024,Charger,Accessories,South,1,246,215,246,31,0.12601626
1/12/2024,Desk,Furniture,West,4,443,362,1772,324,0.182844244
5/26/2024,Speaker,Accessories,East,4,177,27,708,600,0.847457627
10/14/2024,Sofa,Furniture,North,3,472,78,1416,1182,0.834745763
12/16/2024,Router,Electronics,South,6,699,55,4194,3864,0.921316166
10/13/2024,Table,Furniture,South,6,329,191,1974,828,0.419452888
9/16/2024,Mouse,Accessories,South,6,287,94,1722,1158,0.672473868
11/29/2024,Bookshelf,Furniture,South,2,753,151,1506,1204,0.799468792
8/16/2024,Laptop,Electronics,South,3,852,389,2556,1389,0.54342723
2/8/2024,Router,Electronics,South,9,92,60,828,288,0.347826087
10/31/2024,Speaker,Accessories,West,3,170,85,510,255,0.5
2/17/2024,Smartwatch,Electronics,North,2,181,165,362,32,0.08839779
5/11/2024,Speaker,Accessories,West,3,863,56,2589,2421,0.935110081
9/15/2024,Office Chair,Furniture,East,2,885,258,1770,1254,0.708474576
12/20/2024,Sofa,Furniture,East,4,175,100,700,300,0.428571429
4/30/2024,Sofa,Furniture,North,1,706,413,706,293,0.415014164
12/4/2024,Charger,Accessories,South,9,381,202,3429,1611,0.469816273
2/17/2024,Speaker,Accessories,East,6,852,358,5112,2964,0.579812207
7/27/2024,Mouse,Accessories,East,6,494,423,2964,426,0.143724696
6/20/2024,Bed,Furniture,South,4,284,52,1136,928,0.816901408
11/13/2024,Keyboard,Accessories,East,1,664,55,664,609,0.917168675
7/15/2024,Router,Electronics,West,2,610,597,1220,26,0.021311475
4/11/2024,Bookshelf,Furniture,North,10,76,60,760,160,0.210526316
7/21/2024,Table,Furniture,East,8,786,362,6288,3392,0.539440204
6/8/2024,Office Chair,Furniture,South,3,712,342,2136,1110,0.519662921
1/24/2024,Printer,Electronics,South,10,169,123,1690,460,0.272189349
1/31/2024,Tablet,Electronics,East,2,467,421,934,92,0.098501071
12/29/2024,Sofa,Furniture,South,7,322,261,2254,427,0.189440994
4/9/2024,Smartphone,Electronics,South,2,746,159,1492,1174,0.786863271
10/9/2024,Keyboard,Accessories,West,8,606,241,4848,2920,0.602310231
1/24/2024,Keyboard,Accessories,North,4,945,86,3780,3436,0.908994709
3/12/2024,Desk,Furniture,East,10,328,98,3280,2300,0.701219512
2/20/2024,Keyboard,Accessories,North,8,253,179,2024,592,0.292490119
3/8/2024,Keyboard,Accessories,West,2,423,315,846,216,0.255319149
10/12/2024,Monitor,Electronics,North,10,220,122,2200,980,0.445454545
10/27/2024,USB Cable,Accessories,South,5,608,237,3040,1855,0.610197368
9/17/2024,Charger,Accessories,North,5,769,434,3845,1675,0.435630689
2/9/2024,Monitor,Electronics,North,5,352,227,1760,625,0.355113636
10/14/2024,Tablet,Electronics,West,2,291,266,582,50,0.085910653
10/11/2024,Table,Furniture,West,10,551,255,5510,2960,0.537205082
3/30/2024,Tablet,Electronics,East,1,755,653,755,102,0.135099338
3/7/2024,Router,Electronics,East,8,445,153,3560,2336,0.656179775
6/8/2024,Office Chair,Furniture,North,6,174,162,1044,72,0.068965517
10/21/2024,Headphones,Accessories,East,2,316,233,632,166,0.262658228
4/2/2024,Mouse,Accessories,West,4,548,414,2192,536,0.244525547
2/12/2024,USB Cable,Accessories,West,2,692,259,1384,866,0.625722543
7/29/2024,Camera,Electronics,East,3,204,35,612,507,0.828431373
2/2/2024,Smartphone,Electronics,West,3,674,316,2022,1074,0.53115727
9/17/2024,Desk,Furniture,North,1,700,553,700,147,0.21
5/24/2024,Camera,Electronics,South,9,423,193,3807,2070,0.543735225
8/1/2024,Laptop,Electronics,East,2,184,26,368,316,0.858695652
9/29/2024,Smartphone,Electronics,West,3,127,22,381,315,0.826771654
12/26/2024,Monitor,Electronics,South,8,151,142,1208,72,0.059602649
1/30/2024,Mouse,Accessories,West,2,257,142,514,230,0.447470817
7/9/2024,Bookshelf,Furniture,North,8,273,262,2184,88,0.04029304
1/20/2024,Sofa,Furniture,North,10,70,22,700,480,0.685714286
2/6/2024,Camera,Electronics,West,5,912,550,4560,1810,0.396929825
8/21/2024,Smartwatch,Electronics,North,7,441,264,3087,1239,0.401360544
6/26/2024,Bed,Furniture,South,6,527,88,3162,2634,0.833017078
8/2/2024,Tablet,Electronics,East,8,899,715,7192,1472,0.204671858
7/8/2024,Smartwatch,Electronics,South,5,431,67,2155,1820,0.844547564
9/28/2024,Smartwatch,Electronics,West,4,927,559,3708,1472,0.396979504
10/12/2024,Keyboard,Accessories,North,4,563,121,2252,1768,0.785079929
11/12/2024,Office Chair,Furniture,North,3,794,756,2382,114,0.047858942
1/12/2024,Printer,Electronics,North,4,54,48,216,24,0.111111111
12/4/2024,Desk,Furniture,West,2,786,457,1572,658,0.418575064
2/4/2024,Sofa,Furniture,East,7,258,211,1806,329,0.182170543
2/3/2024,Mouse,Accessories,North,6,717,704,4302,78,0.018131102
10/14/2024,Table,Furniture,South,1,443,75,443,368,0.830699774
2/5/2024,Charger,Accessories,South,7,32,29,224,21,0.09375
8/5/2024,Bookshelf,Furniture,West,9,855,219,7695,5724,0.743859649
1/18/2024,Charger,Accessories,East,5,66,52,330,70,0.212121212
11/7/2024,Desk,Furniture,South,8,573,486,4584,696,0.151832461
9/28/2024,Smartphone,Electronics,East,10,672,330,6720,3420,0.508928571
3/4/2024,Laptop,Electronics,East,6,247,9,1482,1428,0.963562753
5/28/2024,Charger,Accessories,North,1,51,42,51,9,0.176470588
4/24/2024,Monitor,Electronics,West,8,833,15,6664,6544,0.981992797
6/19/2024,Printer,Electronics,South,1,856,16,856,840,0.981308411
12/23/2024,Office Chair,Furniture,South,7,510,392,3570,826,0.231372549
1/3/2024,Charger,Accessories,North,10,282,78,2820,2040,0.723404255
8/11/2024,Printer,Electronics,East,8,488,129,3904,2872,0.735655738
12/20/2024,Table,Furniture,West,6,518,151,3108,2202,0.708494208
2/15/2024,Camera,Electronics,East,8,667,354,5336,2504,0.469265367
1/3/2024,Speaker,Accessories,East,3,922,178,2766,2232,0.806941432
10/1/2024,Bookshelf,Furniture,North,2,92,15,184,154,0.836956522
1/24/2024,Bed,Furniture,West,5,768,687,3840,405,0.10546875
5/24/2024,Charger,Accessories,North,5,264,246,1320,90,0.068181818
3/15/2024,Sofa,Furniture,East,2,789,411,1578,756,0.479087452
6/10/2024,Desk,Furniture,East,3,214,138,642,228,0.355140187
3/17/2024,Router,Electronics,South,1,45,20,45,25,0.555555556
5/19/2024,Table,Furniture,West,7,602,240,4214,2534,0.601328904
2/4/2024,Bed,Furniture,East,8,200,84,1600,928,0.58
6/25/2024,Sofa,Furniture,East,2,598,371,1196,454,0.379598662
2/15/2024,Bookshelf,Furniture,North,1,495,153,495,342,0.690909091
6/17/2024,Desk,Furniture,North,1,61,32,61,29,0.475409836
6/7/2024,Monitor,Electronics,North,2,434,224,868,420,0.483870968
6/19/2024,Bed,Furniture,North,7,118,12,826,742,0.898305085
6/13/2024,Charger,Accessories,West,4,553,27,2212,2104,0.951175407
9/7/2024,Printer,Electronics,East,9,548,26,4932,4698,0.952554745
9/11/2024,Office Chair,Furniture,North,4,214,173,856,164,0.191588785
12/19/2024,Laptop,Electronics,West,10,748,558,7480,1900,0.254010695
6/10/2024,Camera,Electronics,North,4,990,457,3960,2132,0.538383838
